Year HCFC141B.box.1 HCFC141B.box.2 HCFC141B.box.3 HCFC141B.box.4 HCFC141B.sd.1 HCFC141B.sd.2 HCFC141B.sd.3 HCFC141B.sd.4 HFC134A.box.1 HFC134A.box.2 HFC134A.box.3 HFC134A.box.4 HFC134A.sd.1 HFC134A.sd.2 HFC134A.sd.3 HFC134A.sd.4 N2O.box.1 N2O.box.2 N2O.box.3 N2O.box.4 N2O.sd.1 N2O.sd.2 N2O.sd.3 N2O.sd.4 SF6.box.1 SF6.box.2 SF6.box.3 SF6.box.4 SF6.sd.1 SF6.sd.2 SF6.sd.3 SF6.sd.4 CFC11.box.1 CFC11.box.2 CFC11.box.3 CFC11.box.4 CFC11.sd.1 CFC11.sd.2 CFC11.sd.3 CFC11.sd.4 CFC12.box.1 CFC12.box.2 CFC12.box.3 CFC12.box.4 CFC12.sd.1 CFC12.sd.2 CFC12.sd.3 CFC12.sd.4 HCFC22.box.1 HCFC22.box.2 HCFC22.box.3 HCFC22.box.4 HCFC22.sd.1 HCFC22.sd.2 HCFC22.sd.3 HCFC22.sd.4
1998.458 10.7715 10.1403 7.6876 7.31258 0.0255154 0.0608671 0.0339155 0.0284592 9.18655 8.44408 6.06511 5.77022 0.0310154 0.117917 0.101747 0.102056 314.264 314.013 312.946 312.737 0.188785 0.291155 0.211522 0.173234 4.304 4.283 4.063 3.999 0.01179 0.06315 0.06492 0.01594 267.557 266.978 264.278 263.959 0.0496254 0.176613 0.128248 0.0926642 540.022 539.154 533.568 531.62 0.118013 0.33903 0.353403 0.0811133 139.019 136.441 124.266 123.424 0.0330101 0.329393 0.159447 0.184075
1998.542 11.3446 10.0911 7.792 7.52598 0.0110285 0.0808629 0.0484508 0.0199842 10.0826 8.65235 6.11191 5.98409 0.0640015 0.11418 0.145352 0.079797 314.266 313.984 313.047 312.96 0.171956 0.285541 0.319368 0.17141 4.321 4.246 4.058 4.006 0.01881 0.06315 0.06492 0.01573 267.366 266.927 264.464 264.38 0.104975 0.329882 0.100616 0.120502 540.13 538.736 533.685 531.889 0.152836 0.223145 0.308699 0.165541 140.999 136.033 125.343 123.859 0.115899 0.501691 0.622867 0.232068
1998.625 11.5163 10.272 8.03833 7.71886 0.0136999 0.0976024 0.0290705 0.042933 10.3774 9.08452 6.47665 6.18567 0.0473403 0.152573 0.0387606 0.0663106 314.354 313.939 313.193 313.144 0.187121 0.282102 0.331866 0.188661 4.348 4.273 4.083 4.035 0.01342 0.06315 0.06492 0.01577 267.135 266.751 264.641 264.575 0.101593 0.361281 0.174021 0.124876 540.062 539.312 533.758 532.454 0.0814827 0.20637 0.265103 0.383052 142.048 136.893 126.718 124.614 0.0814524 0.247245 0.219589 0.0870889
1998.708 11.4784 10.8144 8.31722 7.90523 0.0225539 0.0878879 0.0411832 0.0280907 10.231 9.75745 7.13176 6.55619 0.0468083 0.111724 0.130817 0.0585069 314.431 314.093 313.06 313.177 0.186717 0.296609 0.227246 0.194548 4.362 4.336 4.131 4.07 0.01087 0.0575 0.05911 0.01474 267.147 266.823 265.057 264.547 0.116997 0.278182 0.192994 0.110446 540.522 539.896 535.219 533.433 0.13106 0.538472 0.422984 0.182717 141.738 139.21 127.32 125.371 0.113632 0.242082 0.225183 0.214576
1998.792 11.6245 11.0762 8.52016 7.98028 0.0339376 0.0443927 0.0581409 0.038055 10.8063 10.1066 7.44748 6.83731 0.0886999 0.136755 0.122742 0.0825333 314.512 314.306 313.308 313.44 0.200801 0.314796 0.200056 0.187429 4.405 4.352 4.174 4.08 0.01685 0.0575 0.05911 0.01506 267.664 267.01 265.605 264.642 0.0968661 0.130825 0.242568 0.0922007 541.591 540.315 536.868 534.618 0.180422 0.467327 0.660171 0.568009 142.256 140.163 127.215 125.847 0.164224 0.459549 0.384164 0.186907
1998.875 11.9595 11.199 8.81207 8.06475 0.0446672 0.0884455 0.0436057 0.0321776 11.0818 10.2712 7.7304 6.8395 0.0539001 0.162989 0.135662 0.0799117 314.618 314.73 313.95 313.447 0.187015 0.306996 0.20211 0.176751 4.402 4.365 4.188 4.084 0.02485 0.0575 0.05911 0.01443 267.344 267.372 265.836 264.575 0.0540624 0.0949412 0.134234 0.0742864 541.078 540.398 537.685 534.575 0.134577 0.635342 0.302649 0.234864 143.328 140.338 128.673 126.026 0.101999 0.602015 0.28959 0.134758
1998.958 12.0438 11.2687 9.22393 8.17445 0.0269914 0.0655369 0.0581409 0.0361467 11.4327 10.3356 8.15972 6.83969 0.0670142 0.160105 0.121127 0.0682861 314.689 314.781 314.56 313.6 0.202132 0.307996 0.0792274 0.195603 4.439 4.379 4.184 4.104 0.01719 0.0921 0.04431 0.01517 267.563 267.278 265.522 264.283 0.19295 0.122477 0.266515 0.125493 541.756 540.929 537.612 533.93 0.130535 0.521917 0.942486 0.0967371 144.342 140.259 130.403 126.094 0.0737595 0.6104 0.261553 0.121518
1999.042 12.3274 11.3025 9.45617 8.31989 0.0336483 0.0936341 0.0654086 0.0287955 11.9049 10.4888 8.50969 7.09339 0.0657275 0.0745191 0.0872114 0.100599 314.696 314.67 314.713 313.647 0.196691 0.305989 0.0583078 0.184121 4.478 4.391 4.197 4.132 0.01766 0.0575 0.04389 0.01506 267.532 267.049 265.362 263.845 0.14891 0.129012 0.17096 0.053437 542.074 540.871 538.282 533.797 0.138909 0.632115 0.265359 0.0949822 145.388 140.035 130.837 125.809 0.104478 0.264075 0.323089 0.245983
1999.125 12.2042 11.2671 9.29277 8.44051 0.0608581 0.117778 0.0484508 0.0394056 11.5639 10.6333 8.45894 7.33228 0.0980362 0.143918 0.174423 0.0558472 314.779 314.702 314.659 313.696 0.264445 0.310953 0.0597077 0.180507 4.453 4.397 4.234 4.159 0.01734 0.07357 0.04119 0.01444 267.14 266.89 264.954 263.701 0.160598 0.1417 0.0999443 0.10686 542.043 540.782 538.057 534.477 0.134247 0.394996 0.400767 0.0993249 144.802 139.514 129.789 125.768 0.204903 0.219402 0.876956 0.301922
1999.208 12.0435 11.4218 9.42943 8.55939 0.041853 0.0913974 0.118959 0.0273295 11.4712 10.8534 8.71026 7.52928 0.0797812 0.214821 0.251944 0.101586 314.617 314.854 314.666 313.464 0.254757 0.318392 0.0562889 0.181078 4.454 4.445 4.267 4.178 0.01643 0.07229 0.04417 0.01445 266.525 266.653 264.759 263.35 0.132401 0.133254 0.513485 0.0988026 541.798 540.927 537.847 535.141 0.149309 0.725696 0.766062 0.144392 143.691 139.957 130.374 126.366 0.144811 0.363004 0.438245 0.213148
1999.292 12.328 11.5747 9.59331 8.71897 0.0327239 0.152593 0.137297 0.0281384 11.8238 10.9527 8.81395 7.85496 0.0590695 0.158123 0.140507 0.0567643 314.502 314.709 314.631 313.432 0.261817 0.316675 0.04931 0.183083 4.499 4.438 4.291 4.198 0.03016 0.0575 0.04505 0.01455 266.195 266.407 264.586 263.194 0.15083 0.0962224 0.855034 0.0409872 541.58 541.24 537.529 535.212 0.157437 0.626892 1.41751 0.122141 144.114 140.673 130.665 127.683 0.1815 0.81389 0.794435 0.176974
1999.375 12.6252 11.9011 9.684 8.9346 0.0453612 0.187717 0.158916 0.0222351 12.2042 11.4304 8.83246 8.17777 0.0978952 0.18949 0.14451 0.0851251 314.875 314.557 314.695 313.626 0.228761 0.312888 0.0583941 0.17588 4.512 4.447 4.3 4.217 0.01511 0.0575 0.05322 0.01515 265.76 266.093 264.291 263.148 0.118695 0.0709193 0.375728 0.140935 541.519 541.546 537.652 535.2 0.129621 0.807293 0.453053 0.104903 145.037 142.017 130.281 128.519 0.154963 0.704587 0.351109 0.179338
1999.458 13.0069 11.981 9.61653 9.11393 0.0507851 0.17837 0.0711938 0.0302163 12.8313 11.7335 8.8388 8.47536 0.051972 0.24151 0.094479 0.0637836 314.962 314.727 314.642 313.774 0.203919 0.330738 0.0571134 0.174743 4.523 4.451 4.289 4.221 0.01694 0.0575 0.07016 0.01442 265.502 265.635 263.757 262.946 0.135882 0.25391 0.374811 0.0650971 541.629 541.262 537.3 535.123 0.187065 0.962974 0.456465 0.146893 145.95 141.984 129.938 129.163 0.143277 0.443115 0.293717 0.218549
1999.542 13.0566 11.8797 9.83971 9.29433 0.0667268 0.0906556 0.0775213 0.0344728 13.433 11.8716 9.21066 8.72767 0.0375758 0.215786 0.1376 0.0554888 314.973 314.789 314.656 313.759 0.221773 0.314106 0.0556814 0.176183 4.522 4.457 4.303 4.242 0.01691 0.04387 0.067 0.01444 265.195 265.07 263.887 262.775 0.129284 0.47687 0.537529 0.046117 541.956 541.099 537.507 535.394 0.112049 0.896112 0.441497 0.0955863 146.139 140.546 131.065 129.172 0.110335 0.339083 0.462115 0.306467
1999.625 13.0594 12.0833 9.94983 9.4706 0.0553829 0.0721882 0.0484508 0.0358986 13.7599 12.3236 9.65057 9.00831 0.043591 0.111836 0.0605635 0.0739238 314.876 314.742 314.619 313.97 0.262242 0.34171 0.0605702 0.18304 4.517 4.471 4.334 4.275 0.02165 0.04376 0.054 0.01445 265.028 264.946 263.638 262.888 0.115548 0.393063 0.574591 0.0322008 542.016 541.258 537.547 535.94 0.123346 0.518429 0.588448 0.0742489 146.609 141.224 131.439 129.701 0.0862501 0.338297 0.345467 0.235783
1999.708 13.0621 12.6445 10.1724 9.61844 0.0270527 0.126347 0.0799438 0.0174758 13.8446 13.1276 10.0985 9.16968 0.0327801 0.165137 0.113052 0.0567421 314.829 314.884 314.652 314.394 0.235385 0.338704 0.0564511 0.181718 4.534 4.51 4.328 4.3 0.01447 0.04236 0.05213 0.01445 264.862 265.297 263.472 262.9 0.13129 0.425194 0.414977 0.0172734 542.239 541.904 537.783 536.525 0.17418 0.348908 0.731387 0.0735581 146.553 143.997 132.218 130.214 0.105501 0.455504 0.497921 0.234757
1999.792 13.264 12.9584 10.2503 9.67271 0.0193815 0.0940794 0.0920565 0.0448527 13.9429 13.5762 10.2403 9.31398 0.0320855 0.252536 0.0993241 0.0610567 315.122 315.126 314.733 314.452 0.219335 0.252874 0.0606344 0.182345 4.554 4.533 4.34 4.32 0.01495 0.04211 0.06768 0.01452 265.004 265.555 263.265 262.871 0.107404 0.502808 0.46311 0.0458112 542.529 542.524 537.763 536.727 0.138983 0.35737 0.916435 0.0780399 146.716 145.56 132.876 130.695 0.0822497 0.408994 0.286551 0.235729
1999.875 13.4481 12.9501 10.3904 9.77044 0.0273 0.118912 0.104169 0.0502087 14.4734 13.6689 10.4941 9.55282 0.0411698 0.25 0.062986 0.0518134 315.327 315.276 314.959 314.5 0.240929 0.245826 0.0595297 0.169564 4.583 4.547 4.38 4.329 0.01429 0.04359 0.05909 0.01446 265.106 265.532 263.437 262.972 0.0964808 0.310115 0.326331 0.0842662 542.898 542.784 538.357 536.868 0.126555 0.288517 0.372237 0.262452 148.105 145.567 132.957 130.797 0.183457 0.462927 0.323089 0.202247
1999.958 13.7624 13.0167 10.6943 9.88362 0.0172753 0.17388 0.0654086 0.0244778 14.9156 13.9144 10.9912 9.7992 0.0681422 0.201303 0.128395 0.0705194 315.331 315.297 315.193 314.397 0.27506 0.251833 0.06023 0.16829 4.614 4.591 4.424 4.329 0.01467 0.04363 0.0643 0.01444 265.19 265.519 263.46 262.756 0.0896573 0.364562 0.28143 0.0489413 543.127 543.007 539.125 537.375 0.155631 0.377409 0.44321 0.151563 148.72 145.974 133.807 130.841 0.264034 0.574378 0.328217 0.140165
2000.042 13.8717 12.7684 11.2077 10.0231 0.0152853 0.200214 0.061371 0.0282048 14.9212 13.5761 11.5111 9.99769 0.0520733 0.225111 0.109014 0.0433427 315.415 315.47 315.33 314.194 0.262129 0.253232 0.0539157 0.169791 4.636 4.577 4.456 4.336 0.03231 0.0423 0.06912 0.01446 265.192 265.354 263.589 262.388 0.103076 0.21377 0.268215 0.0810042 543.512 543.175 539.824 537.577 0.132354 0.323924 0.739944 0.12007 148.589 144.465 135.812 130.707 0.146107 0.896256 0.479738 0.196195
2000.125 13.9321 12.6661 11.3746 10.1072 0.0241929 0.223196 0.0710612 0.0227175 14.9605 13.5527 11.7259 10.174 0.0296409 0.268315 0.0969016 0.0312912 315.502 315.548 315.429 313.935 0.27398 0.254552 0.0619248 0.176693 4.636 4.583 4.475 4.352 0.01907 0.04995 0.05332 0.01487 265.046 265.095 263.312 262.104 0.101069 0.0868651 0.74565 0.0752986 543.644 542.971 539.935 537.265 0.129312 0.390675 1.3859 0.0836563 148.742 143.809 136.81 131.011 0.0566464 1.12474 0.167838 0.222581
2000.208 14.0813 12.97 11.2971 10.2267 0.0244306 0.15338 0.106592 0.0228626 15.2786 14.0969 11.8244 10.4965 0.0373718 0.145505 0.089634 0.0962544 315.655 315.471 315.568 313.959 0.282096 0.251644 0.0599456 0.178859 4.654 4.616 4.464 4.365 0.01493 0.05281 0.07352 0.01495 264.824 264.677 262.62 261.775 0.0962787 0.129211 0.246724 0.184799 543.464 542.623 539.651 536.972 0.130234 0.249978 0.262849 0.0668597 149.657 145.106 135.628 131.763 0.0934065 0.63566 0.283927 0.187313
2000.292 14.1355 13.3185 11.116 10.4647 0.0314749 0.122576 0.0904415 0.0252418 15.4426 14.7978 11.7856 10.8315 0.0396305 0.0822045 0.0605635 0.039228 315.939 315.394 315.682 314.165 0.214979 0.253893 0.0597138 0.180697 4.681 4.647 4.441 4.382 0.01447 0.04119 0.07572 0.01436 264.599 264.322 262.071 261.208 0.0757244 0.153485 0.308432 0.123276 543.659 543.247 539.522 537.524 0.182381 0.610619 0.355146 0.151818 149.389 146.393 134.816 132.273 0.0705889 0.277027 0.236896 0.143937
2000.375 14.3087 13.3036 10.9757 10.6879 0.0195054 0.151081 0.062986 0.0228484 15.9071 14.8926 11.7349 11.2195 0.0373217 0.190525 0.135662 0.0900696 316.092 315.713 315.529 314.468 0.20843 0.247515 0.0580725 0.174858 4.691 4.647 4.451 4.398 0.01404 0.04329 0.07863 0.01427 264.415 263.982 261.372 260.879 0.0719923 0.137565 0.670544 0.0968242 544.081 544.012 538.994 538.109 0.155875 0.47574 1.21905 0.0683906 149.676 145.297 133.913 132.672 0.0841505 0.625003 0.36738 0.173861
2000.458 14.8295 13.4059 11.1415 10.8746 0.0201329 0.0675702 0.0499398 0.0403408 16.5827 14.9704 11.8709 11.5396 0.0450947 0.131454 0.0993241 0.0711687 316.177 316.19 315.445 314.806 0.202136 0.245264 0.0402122 0.17811 4.715 4.658 4.473 4.41 0.01521 0.04217 0.01611 0.01406 264.222 263.798 261.008 260.752 0.0522998 0.102592 0.269077 0.138694 544.615 544.526 538.855 538.45 0.16685 0.272045 0.532396 0.144264 150.339 144.556 133.899 133.16 0.0826282 0.301186 0.401414 0.0970898
2000.542 15.129 13.7834 11.6824 11.0347 0.0151192 0.0836235 0.12355 0.044114 17.0872 15.4112 12.3255 11.8578 0.0454896 0.11444 0.16231 0.0815059 316.228 316.151 315.582 315.246 0.198078 0.243887 0.04678 0.176274 4.726 4.668 4.515 4.439 0.01696 0.04115 0.011 0.0139 264.099 263.62 261.223 260.835 0.0717781 0.266191 0.409751 0.122851 544.855 544.176 539.192 538.535 0.157915 0.872074 1.40887 0.199852 151.001 145.727 135.022 133.881 0.0876569 0.276312 0.225183 0.113954
2000.625 15.0191 13.8344 11.8942 11.2297 0.0131142 0.127936 0.0347363 0.0306425 17.2745 15.6987 12.8357 12.0774 0.0401957 0.200458 0.112406 0.12087 316.205 315.996 315.761 315.316 0.195281 0.372393 0.0517703 0.365587 4.728 4.695 4.532 4.472 0.01494 0.04273 0.01047 0.01387 263.844 263.501 261.474 260.844 0.0606485 0.12301 0.670494 0.114599 544.838 543.942 539.817 538.317 0.14833 0.272455 0.436148 0.0900589 151.406 146.482 136.497 134.795 0.110588 0.636595 0.109654 0.143846
2000.708 15.1023 14.039 11.788 11.3572 0.0166622 0.160012 0.0755396 0.0237576 17.706 16.3165 13.1161 12.3094 0.0362947 0.297764 0.0775213 0.0718949 316.197 316.275 315.858 315.161 0.197291 0.251263 0.0425168 0.177377 4.746 4.736 4.55 4.494 0.01606 0.04106 0.01057 0.0139 263.773 263.571 261.158 260.926 0.0646797 0.0902334 0.516526 0.157532 544.77 544.254 539.973 538.45 0.136447 0.338814 0.499184 0.0884866 152.6 147.475 136.828 135.282 0.12246 0.941216 0.433583 0.169726
2000.792 15.3391 14.4167 11.8177 11.483 0.0217091 0.0943659 0.131786 0.0257172 18.1704 16.9392 13.3952 12.5564 0.0396805 0.190636 0.0755832 0.0652009 316.441 316.728 315.951 315.165 0.191404 0.248886 0.0433778 0.180927 4.781 4.741 4.564 4.504 0.01312 0.04216 0.01038 0.01389 263.848 263.809 261.126 260.875 0.115743 0.207904 0.456245 0.0499656 545.013 545.129 540.275 538.618 0.148848 0.623701 0.385498 0.0524367 153.541 149.144 136.995 135.671 0.0733047 0.680236 0.33232 0.158593
2000.875 15.4829 14.6612 12.0092 11.5493 0.0203073 0.0775143 0.101747 0.0339086 18.5758 17.3073 13.6062 12.7858 0.0265974 0.149219 0.113859 0.059327 316.638 316.617 316.087 315.303 0.201655 0.278205 0.0536643 0.177466 4.809 4.744 4.581 4.52 0.02494 0.05122 0.01076 0.01393 264.053 263.762 261.272 260.774 0.0626994 0.163517 0.695874 0.100698 545.345 545.045 540.448 538.72 0.125193 0.598569 0.541864 0.0645683 154.357 150.61 137.132 135.944 0.0737866 0.538898 0.324488 0.165751
2000.958 15.4389 14.4278 12.1211 11.5889 0.0163529 0.0970083 0.0231452 0.0191515 18.5286 17.042 14.0097 12.9847 0.0316237 0.11491 0.0678311 0.0691871 316.711 316.553 316.216 315.335 0.216449 0.283676 0.0419782 0.174929 4.833 4.764 4.606 4.538 0.01475 0.05041 0.01115 0.01398 264.063 263.57 261.203 260.626 0.0631882 0.104691 0.473187 0.0305297 545.485 544.592 540.804 538.723 0.134565 0.383305 0.250934 0.089035 154.271 149.554 137.778 135.682 0.0634011 0.342346 0.433583 0.16485
2001.042 15.4083 14.3958 12.6322 11.5799 0.0191327 0.0695256 0.103907 0.0263115 18.4973 17.0047 14.6159 13.1533 0.0378439 0.203695 0.150197 0.0811246 316.761 316.662 315.997 315.496 0.0873507 0.188937 0.192666 0.0832611 4.852 4.796 4.638 4.543 0.01692 0.05346 0.01002 0.01396 264.098 263.375 261.219 260.16 0.0532052 0.073653 0.406842 0.0302269 545.442 544.374 541.231 538.793 0.130474 0.282207 0.157901 0.063586 154.189 149.054 139.129 135.572 0.0662562 0.462913 0.261548 0.167064
2001.125 15.2798 14.6674 12.9476 11.6749 0.0162843 0.0298897 0.121859 0.0320826 18.4508 17.7754 15.1018 13.3817 0.0266176 0.243354 0.100132 0.0317829 316.928 316.819 315.724 315.256 0.0900391 0.19605 0.212073 0.105551 4.858 4.816 4.663 4.562 0.01786 0.04459 0.01024 0.01393 264.094 263.257 261.044 259.552 0.0474116 0.215449 0.197964 0.0400566 545.339 544.878 541.588 538.549 0.126492 0.668403 0.28897 0.157971 153.648 150.699 140.34 136.095 0.0608702 0.175842 0.469948 0.192633
2001.208 15.6901 15.0891 12.8914 11.8176 0.0273362 0.0981397 0.129769 0.0346958 18.9994 18.4892 15.0398 13.6611 0.0387573 0.318182 0.215606 0.0550041 316.998 316.831 315.863 314.905 0.0921758 0.201135 0.209812 0.114432 4.875 4.853 4.674 4.571 0.01365 0.04638 0.01049 0.02022 263.902 262.848 260.898 258.96 0.0467459 0.1674 0.467944 0.0603699 545.259 544.764 541.143 538.241 0.127862 0.669831 0.47697 0.240501 155.094 152.612 140.15 136.764 0.152255 0.202748 0.450366 0.259878
2001.292 15.8953 15.1794 12.5573 11.9923 0.0526024 0.116044 0.0920565 0.030856 19.2964 18.5183 14.7867 14.0541 0.0491183 0.165563 0.0484508 0.107953 317.013 316.771 315.768 314.947 0.175913 0.239546 0.317748 0.125245 4.898 4.882 4.669 4.6 0.0139 0.04171 0.01093 0.02014 263.373 262.447 260.521 258.684 0.0485266 0.153633 0.442976 0.0753962 545.242 544.156 540.541 538.244 0.166822 0.616414 0.172722 0.181776 155.956 152.779 139.504 137.185 0.25207 0.289354 0.139865 0.249335
2001.375 16.0821 14.9206 12.5738 12.1955 0.081453 0.132672 0.0736452 0.0247422 19.9625 18.3055 14.8773 14.3752 0.112604 0.146176 0.125972 0.0860535 316.848 316.699 315.741 314.999 0.0759842 0.173526 0.197545 0.0977263 4.916 4.893 4.669 4.626 0.01512 0.04033 0.01038 0.02014 262.93 262.144 260.031 258.779 0.0909636 0.188549 0.804113 0.0362433 545.265 543.82 540.131 538.435 0.131685 0.485947 0.4487 0.16888 158.764 151.949 139.231 137.963 0.328116 0.420693 0.293318 0.135179
2001.458 16.0471 14.8881 12.7037 12.4178 0.0613545 0.0935292 0.13324 0.0264481 20.3348 18.6284 15.3136 14.7175 0.0963292 0.239961 0.0542649 0.102762 316.797 316.701 315.898 315.079 0.120966 0.202522 0.181765 0.12973 4.924 4.888 4.688 4.635 0.0117 0.04221 0.01275 0.0202 262.477 261.902 259.722 258.951 0.201148 0.162281 0.631846 0.096908 545.326 543.862 540.376 538.716 0.168951 0.384475 0.398566 0.154291 158.413 151.763 140.499 138.596 0.297926 0.375718 0.449807 0.131448
2001.542 16.1035 15.1094 12.9653 12.4998 0.0311216 0.108576 0.0484508 0.0227015 20.9845 19.0026 15.8337 15.0082 0.050356 0.118672 0.186536 0.0792096 316.71 316.694 316.09 315.321 0.113499 0.219133 0.158318 0.139153 4.943 4.886 4.706 4.623 0.01335 0.04615 0.01256 0.0206 261.924 261.44 259.968 259.093 0.0950139 0.338476 0.288765 0.141475 545.028 543.533 540.617 538.993 0.123542 0.27532 0.174043 0.176226 158.405 152.606 141.573 139.715 0.204709 0.523328 0.559461 0.227504
2001.625 16.3533 15.1905 13.0805 12.6166 0.0279667 0.0907236 0.0750987 0.0340382 21.5504 19.3998 16.0197 15.332 0.0533274 0.253639 0.100132 0.097997 316.625 316.785 316.127 315.596 0.0789235 0.220764 0.183059 0.127947 4.959 4.895 4.713 4.66 0.01327 0.04928 0.01066 0.02017 261.468 261.147 259.846 259.204 0.04356 0.185176 0.423712 0.107604 544.742 543.461 540.839 539.253 0.114539 0.246317 0.140934 0.125421 158.846 153.062 141.822 140.759 0.0794692 0.760875 0.372042 0.271749
2001.708 16.6362 15.4125 13.1994 12.7925 0.0286413 0.126534 0.061371 0.0337475 22.0301 20.1792 16.2753 15.6512 0.0456041 0.154712 0.111437 0.084589 316.638 316.919 316.182 315.765 0.0915019 0.154876 0.186561 0.115228 4.972 4.919 4.721 4.706 0.01315 0.04991 0.01155 0.01992 261.498 261.231 259.387 259.207 0.0478579 0.160725 0.144653 0.0955181 544.788 543.951 540.642 539.535 0.06871 0.145055 0.138116 0.12252 159.943 154.608 141.827 141.709 0.114074 1.02452 0.241967 0.262817
2001.792 16.5539 15.6791 13.3304 12.9498 0.0340731 0.222701 0.0387606 0.0230248 22.1345 20.656 16.8596 16.0242 0.0491946 0.324717 0.226104 0.0796114 316.782 317.104 316.392 315.914 0.101808 0.175355 0.154614 0.11569 4.992 4.947 4.735 4.738 0.01352 0.04797 0.01096 0.0201 261.73 261.466 259.213 259.178 0.067962 0.160597 0.152139 0.122254 545.266 544.829 541.068 539.943 0.0983139 0.300287 0.426029 0.159743 160.096 155.728 142.972 141.972 0.123051 1.45525 0.21819 0.185591
2001.875 16.6522 15.9482 13.4915 12.9754 0.0527726 0.252939 0.0678311 0.015599 22.6114 21.1201 17.2895 16.1909 0.140259 0.299116 0.147775 0.0935609 317.057 317.224 316.504 316.024 0.0782044 0.179232 0.186281 0.101209 5.023 4.972 4.761 4.74 0.01925 0.04947 0.01335 0.02023 261.903 261.643 259.362 259.016 0.0635063 0.331518 0.349215 0.119162 545.72 545.42 541.431 540.268 0.167248 0.657027 0.244423 0.290004 160.752 157.212 143.263 141.841 0.128077 1.44444 0.469948 0.231756
2001.958 16.9552 15.767 13.6183 13.0155 0.0675112 0.266703 0.0678311 0.0163321 23.1269 20.9636 17.5122 16.3578 0.148867 0.383315 0.108764 0.117596 317.303 317.292 316.605 316.135 0.0902933 0.147228 0.221282 0.121795 5.05 4.977 4.801 4.742 0.0107 0.05333 0.01219 0.02033 261.989 261.506 259.484 258.741 0.0896191 0.386458 0.0953728 0.0716379 546.186 545.261 541.79 540.387 0.14624 0.352497 0.236403 0.209289 162.117 156.127 143.855 141.59 0.151954 1.15684 0.282528 0.359464
2002.042 17.1791 15.8455 13.758 13.0664 0.0622267 0.275599 0.0807513 0.0284568 23.3534 21.1558 18.055 16.562 0.128748 0.351506 0.145352 0.0726359 317.437 317.301 316.723 316.241 0.0926187 0.142085 0.164431 0.107827 5.068 4.978 4.836 4.76 0.01305 0.05699 0.01052 0.02024 262.132 261.086 259.671 258.592 0.0933973 0.207937 0.143302 0.078699 546.377 545.085 542.214 540.243 0.277295 0.328923 0.342241 0.199871 162.57 156.335 145.82 141.842 0.151576 1.19893 0.36738 0.230582
2002.125 17.4065 15.9194 14.0468 13.1747 0.0676277 0.240943 0.0581409 0.0396471 24.1198 21.298 18.5519 16.8502 0.129329 0.300713 0.239831 0.077322 317.452 317.405 316.735 316.187 0.200315 0.13533 0.121271 0.109046 5.097 4.998 4.858 4.787 0.02068 0.04723 0.005886 0.02011 261.991 260.759 259.743 258.425 0.252032 0.258735 0.0612738 0.111165 546.87 544.894 542.767 540.214 0.310626 0.630429 0.737258 0.160046 162.5 156.621 147.214 142.159 0.151371 0.995028 0.244764 0.246826
2002.208 17.1838 16.2788 14.1179 13.2679 0.055681 0.135084 0.155043 0.0209885 23.6483 21.9751 18.464 17.1539 0.0497562 0.230791 0.140507 0.0711362 317.51 317.476 316.649 315.9 0.189536 0.234675 0.158126 0.113906 5.098 5.064 4.867 4.791 0.0202 0.05533 0.008259 0.0202 261.649 260.774 259.326 258.26 0.226909 0.29165 0.150687 0.201772 546.24 544.944 542.086 540.125 0.206262 0.47766 0.305515 0.125218 162.398 158.218 146.292 142.55 0.172728 0.594058 0.345001 0.235094
2002.292 17.2337 16.2203 13.9984 13.4704 0.0433976 0.111752 0.0969016 0.0606158 23.8373 21.9255 18.4286 17.5747 0.0876975 0.288845 0.189927 0.0644049 317.576 317.456 316.693 315.71 0.133523 0.153167 0.166247 0.127781 5.126 5.079 4.866 4.8 0.0201 0.05576 0.008835 0.02051 261.257 260.618 258.631 257.814 0.249705 0.33705 0.14896 0.283089 546.404 544.813 541.293 539.741 0.213019 0.800375 0.188289 0.188478 162.517 157.335 145.237 143.058 0.320259 0.908328 0.155251 0.254348
2002.375 17.4971 16.4943 13.9433 13.6168 0.0844664 0.230647 0.138892 0.0422415 24.272 22.3286 18.6286 17.9258 0.179962 0.365123 0.0775213 0.0598496 317.572 317.444 316.602 315.744 0.118388 0.182853 0.175122 0.119635 5.139 5.079 4.868 4.825 0.01853 0.05186 0.009613 0.02053 260.889 260.19 258.183 257.22 0.243614 0.29898 0.0890233 0.100286 545.801 545.116 541.232 539.789 0.249264 0.623768 0.328605 0.0933633 163.206 158.091 145.976 143.741 0.339726 1.00654 0.341272 0.17279
2002.458 17.4997 16.3261 14.1234 13.7783 0.0715517 0.164527 0.0872114 0.0492528 24.5582 22.4624 18.8932 18.2937 0.1148 0.258522 0.149228 0.0770539 317.605 317.482 316.504 315.838 0.161862 0.112626 0.167229 0.131324 5.165 5.091 4.884 4.866 0.019 0.0404 0.01064 0.02042 260.395 259.604 257.914 257.006 0.193874 0.110788 0.0590531 0.214279 545.591 545.015 541.591 540.435 0.293249 0.639124 0.729337 0.0804304 163.276 157.535 146.333 144.371 0.200355 0.962408 0.326726 0.309279
